title_id,title_name,title_type,title_synopsis,title_avg_rating,title_release_year,title_runtime,title_rating,title_bluray_available,title_date_modified
BVv6r,A Man in Love,Movie,While working abroad and filming a biopic of a famed Italian author; American actor Steve Elliott falls for his sultry co-star and immerses himself in an erotic love affair... which is all well and good; except that his wife is waiting at home.,2.3,1987,6660,R,0,2010-10-11 13:09:35
BVv6s,My Little Girl,Movie,This earnest drama; which marks the last film of iconic actress Geraldine Page and the debut of Jennifer Lopez; tells the story of idealistic teenager Franny; who longs to make a difference and takes a summer job at a center for homeless girls.,2,1986,7020,R,0,2010-10-11 05:14:31
BVv6z,Group Portrait with A Lady,Movie,Romy Schneider won accolades for her portrayal of an ordinary German woman who struggled to survive the turbulent years of World War II. Told mostly through flashbacks; Schneider's Leni Gruyten recalls a doomed affair with a Russian prisoner.,1.7,1977,5700,NR,0,2010-10-11 19:10:21
BVV72,Arms and the Man,Movie,"After climbing into a random window; a Swiss soldier fighting for the Serbian army begs a young and impressionable Bulgarian girl (<a href=""http://www.netflix.com/RoleDisplay/Helena_Bonham_Carter/9630"">Helena Bonham Carter</a>) to hide him. In doing so; she's forced to re-examine the values she holds most dear. Subtitled as ""An Anti-Romantic Comedy"" by the playwright himself; this classic work of George Bernard Shaw uses the conventions of the genre to poke fun at patriotism; war and hero-worship.",2.7,1987,6240,NR,0,2010-09-17 15:40:50
BVV7b,End Game,Movie,When the Secret Service fails to avert an attempt on the president's life; lead agent Alex Thomas blames himself for the assassination and becomes obsessed with solving the case on his own with help from gutsy reporter Kate Crawford.,3.3,2005,5580,R,0,2009-10-07 05:06:22
BVv9Q,Mirrors 2,Movie,In this sequel to the horror-thriller Mirrors; a security guard working the night shift unwittingly discovers a portal to another dimension and starts having visions of a young woman who was murdered long ago.,3.6,2010,5400,UR,1,2010-11-05 07:13:12
BVVaA,Superman: Brainiac Attacks,Movie,"In this direct-to-video animated adventure; the Man of Steel faces double trouble when the ever-villainous Lex Luthor joins forces with a power-mad computer dubbed Brainiac. With new weaponry and a special variety of Kryptonite in his arsenal; Luthor programs the machine to vanquish Superman. Celebrity voices include <a href=""http://www.netflix.com/RoleDisplay/Tim_Daly/21541"">Timothy Daly</a> as Superman (and his alter ego; Clark Kent) and <a href=""http://www.netflix.com/RoleDisplay/Dana_Delany/23599"">Dana Delany</a> as his longtime girlfriend; Lois Lane.",3.4,2006,4560,NR,0,2009-10-07 05:06:22
BVVaC,The Loved One,Movie,"Based on the Evelyn Waugh novel; The Loved One skewers the U.S. funeral industry and along with it; U.S. values. Soon after a British poet (<a href=""http://www.netflix.com/RoleDisplay/Robert_Morse/20005544"">Robert Morse</a>) arrives at the Hollywood home of his uncle (<a href=""http://www.netflix.com/RoleDisplay/John_Gielgud/34426"">John Gielgud</a>); the uncle ends up dead. Now; the poet must deal with the crew at Whispering Glades cemetery: Mr. Joyboy (<a href=""http://www.netflix.com/RoleDisplay/Rod_Steiger/88605"">Rod Steiger</a>); the embalmer; a funeral home manager and his twin (both played by <a href=""http://www.netflix.com/RoleDisplay/Jonathan_Winters/20010853"">Jonathan Winters</a>); and a coffin salesman (<a href=""http://www.netflix.com/RoleDisplay/Liberace/20042168"">Liberace</a>).",3.3,1965,7260,NR,0,2009-10-07 05:06:22
BVVaJ,The Gang that Couldn't Shoot Straight,Movie,"Notable for a rare comic turn from <a href=""http://www.netflix.com/RoleDisplay/Robert_De_Niro/22588"">Robert De Niro</a>; this goofy gangster flick centers on a band of hapless goodfellas who hatch a plan to grab some mob action. Too bad they're idiots! <a href=""http://www.netflix.com/RoleDisplay/Jerry_Orbach/70146"">Jerry Orbach</a> (""Law & Order"") plays Kid Sally; the leader of the goons; and <a href=""http://www.netflix.com/RoleDisplay/Leigh_Taylor_Young/20037964"">Leigh Taylor-Young</a> co-stars as Kid's sister; who falls for De Niro; an Italian cycling team member who's strayed off course. Jimmy Breslin penned the novel on which the film is based.",2.4,1971,5760,PG-13,0,2009-10-07 05:06:22
BVVC6,The Switch,Movie,"In the wake of her husband's (<a href=""http://www.netflix.com/RoleDisplay/Stacy_Keach/48394"">Stacy Keach</a>) tragic death; Tara (<a href=""http://www.netflix.com/RoleDisplay/Pattie_Stephens/30046720"">Pattie Stephens</a>); a middle-aged Georgia painter; moves across the country to begin a new life in California; where she meets a handsome artist named Stephen (director <a href=""http://www.netflix.com/RoleDisplay/Damian_Chapa/16041"">Damian Chapa</a>); for whom she falls head over heels. But it doesn't take long for Tara to realize that Stephen is really in love with her sizeable widow's inheritance. <a href=""http://www.netflix.com/RoleDisplay/Robert_Wagner/96518"">Robert Wagner</a> and supermodel <a href=""http://www.netflix.com/RoleDisplay/Rachel_Hunter/20002882"">Rachel Hunter</a> co-star.",1.9,2005,5640,NR,0,2009-10-07 05:06:22
BVVc7,Clean,Movie,Teamed again with director Olivier Assayas (Irma Vep); Maggie Cheung won the Best Actress award at Cannes for her portrayal of Emily; a junkie musician whose life spirals out of control as she struggles to overcome drug addiction.,3.1,2004,6660,R,0,2010-03-08 22:33:07
BVVcA,Keeping Up with the Steins,Movie,Jeremy Piven and Jami Gertz star as parents who plan an over-the-top bar mitzvah for their 13-year-old son; while the boy struggles with his own shyness and his desire to see his father and grandfather reconcile.,3,2006,5940,PG-13,0,2009-10-07 05:06:22
BVVck,Johnny Depp: Biography,Movie,"After rocketing to idol status on the hit cop drama ""21 Jump Street;"" Johnny Depp could've capitalized on his looks and continued to play hunks and hotties. But; he surprised everyone by routinely taking unconventional roles that pushed the envelope.",3.8,2004,3000,NR,0,2010-09-17 15:40:50
BVVD7,Kung Faux: Vol. 4,Movie,Get set for more funky hip-hop kung fu action -- comic book style -- with Volume 4 of the hilariously creative martial arts series.,2.7,2003,6000,NR,0,2010-02-19 02:08:46
BVVDe,The Seven-Ups,Movie,Buddy Manucci has made a name for himself in the New York City Police Department by heading up a task force that goes after crooks whose crimes demand a minimum sentence of seven years.,3.4,1973,6180,PG,0,2010-05-31 07:06:05
BVVdJ,Aging Out,Movie,"This gritty documentary from filmmakers <a href=""http://www.netflix.com/RoleDisplay/Roger_Weisberg/20039536"">Roger Weisberg</a> and <a href=""http://www.netflix.com/RoleDisplay/Vanessa_Roth/30048841"">Vanessa Roth</a> offers an unflinching look at America's foster care system as seen through the eyes of three adolescents preparing to exit the program. Released into the unfamiliar landscape of adulthood with no occupational skills; little money and no idea what lies ahead; these self-reliant teens endure homelessness; imprisonment and drug addiction before taking control of their lives.",3.2,2004,5400,NR,0,2009-10-07 05:06:22
BVVDk,Back Door to Hell,Movie,Shortly before a U.S. assault on the Philippines; three American commandos find themselves on a risky scouting expedition in this gripping World War II drama.,2.5,1964,4500,NR,0,2010-01-13 08:45:08
BVVEj,Surrender; Dorothy,Movie,"After her daughter Sara (<a href=""http://www.netflix.com/RoleDisplay/Alexa_Davalos/20058056"">Alexa Davalos</a>) perishes in an auto accident; bereaved mother Natalie Swedlow (<a href=""http://www.netflix.com/RoleDisplay/Diane_Keaton/48451"">Diane Keaton</a>) discovers a side of Sara that Natalie never knew. Looking for answers; healing and closure; Natalie journeys to their summer retreat; where she spends time with Sara's friends; including her childhood chum Adam (<a href=""http://www.netflix.com/RoleDisplay/Tom_Everett_Scott/179671"">Tom Everett Scott</a>). <a href=""http://www.netflix.com/RoleDisplay/Peter_Riegert/77185"">Peter Riegert</a> and <a href=""http://www.netflix.com/RoleDisplay/Lauren_German/20030510"">Lauren German</a> provide support in this poignant made-for-TV drama.",3,2006,5160,NR,0,2009-10-07 05:06:22
BVVEq,Saturday Night Live: The Best of Commercial Parodies,Movie,"If all television commercials were as funny as the parodies that appear between sketches on ""Saturday Night Live;"" maybe we wouldn't mind watching them. Narrated by SNL alum Will Farrell.",3.8,2006,4980,NR,0,2010-10-22 07:15:51
BVvfp,Hawaii Five-O: Season 1,Movie,Thirty years later; CBS revives the iconic 1970s police drama set in lush Hawaii with a new crop of actors playing familiar characters from Honolulu's elite criminal investigation unit led by Det. Steve McGarrett.,4.3,2010,0,NR,0,2010-09-23 03:34:24
BVVGa,The Noah,Movie,"After a devastating nuclear holocaust; Noah (<a href=""http://www.netflix.com/RoleDisplay/Robert_Strauss/20000029"">Robert Strauss</a>) remains the only surviving human on Earth in this surreal sci-fi classic. Unable to bear his loneliness; he creates an imaginary friend. Gradually; Noah adds additional made-up companions until he's invented an entire civilization based on his memories of the Earth. Soon; the line between reality and illusion blurs as Noah's world becomes a moody dream.",2.1,1975,6420,NR,0,2009-10-07 05:06:22
BVVGM,Onassis: The Richest Man in the World,Movie,"Based on author Pete Evans's biography; this miniseries pulls no punches in presenting the sensational (and often lurid) life story of one of the world's richest men -- Greek shipping tycoon Aristotle Onassis. Follow Onassis (<a href=""http://www.netflix.com/RoleDisplay/Raul_Julia/47286"">Raul Julia</a>) as he squares off against the love of his life; opera legend Maria Callas (<a href=""http://www.netflix.com/RoleDisplay/Jane_Seymour/170695"">Jane Seymour</a>; who won an Emmy for her portrayal); and then weathers a stormy marriage to Jackie Kennedy (<a href=""http://www.netflix.com/RoleDisplay/Francesca_Annis/20024859"">Francesca Annis</a>).",2.9,1988,7080,NR,0,2010-09-17 15:40:50
BVVGN,Joshua's Heart,Movie,"Tom (<a href=""http://www.netflix.com/RoleDisplay/Tim_Matheson/60422"">Tim Matheson</a>) seems to run through girlfriends like Kleenex; discarding one every few months. And that's a problem for his young son; Joshua (<a href=""http://www.netflix.com/RoleDisplay/Matthew_Lawrence/20013224"">Matthew Lawrence</a>). But the problem looms much larger when Joshua hits it off with his father's latest cast-off; a woman named Claudia (<a href=""http://www.netflix.com/RoleDisplay/Melissa_Gilbert/20025721"">Melissa Gilbert</a>) who has a lot of love to give. It all leads to one question: Who would make a better parent; Joshua's father or Claudia? <a href=""http://www.netflix.com/RoleDisplay/Michael_Pressman/20029879"">Michael Pressman</a> directs.",3.5,1990,5700,NR,0,2010-08-20 08:27:07
BVvGu,A Perry Mason Mystery: The Case of the Jealous Jokester,Movie,Framed for the murder of her malicious and violent TV star boss; Ivy desperately requests help from her uncle Bill McKenzie; a skilled lawyer who drops everything to clear her name and catch the real perpetrator.,3,1995,5400,TV-PG,0,2010-09-17 15:40:53
BVvGz,Perry Mason: The Case of the Heartbroken Bride,Movie,Elation rapidly turns to desperation in this intriguing mystery; which finds top attorney Perry Mason defending a bride accused of murder. As a close friend of his client's parents; Perry works extra hard to uncover the truth and crack the case.,3.1,1992,5580,TV-PG,0,2010-09-17 15:40:54
BVvH0,Perry Mason: The Case of the Reckless Romeo,Movie,When hostile talk show host Ted releases a tell-all autobiography that rips her apart; humiliated actress Roxanne threatens his life. In the wake of Ted's murder; Roxanne becomes the prime suspect; and lawyer Perry Mason steps in to defend her.,3,1992,5520,TV-PG,0,2010-09-17 15:40:51
BVvH8,Perry Mason Returns,Movie,Raymond Burr reprises his most famous role as crusading lawyer Perry Mason in the first in a series of television movies that finds Perry giving up his seat on the bench to defend his intrepid secretary; Della Street; when she is accused of murder.,3.5,1985,5700,TV-PG,0,2010-09-17 15:40:51
BVVHJ,Heading South,Movie,Three middle-aged women on holiday converge at a Haitian resort to soak up the sun and sample the handsome young islanders' sexual talents in this well-crafted French drama set in 1978.,2.8,2005,6300,NR,0,2010-10-16 23:19:14
BVVhQ,Assassin in Blue,Movie,"When some of the most notorious drug dealers in Los Angeles start turning up dead; intrepid cop Kathryn Shaunessy (<a href=""http://www.netflix.com/RoleDisplay/Sherilyn_Fenn/29517"">Sherilyn Fenn</a>) begins to notice that there's a pattern -- and it's coming from inside the law. But can she risk pointing the finger at renegade officers in her department if it means putting her family in danger? <a href=""http://www.netflix.com/RoleDisplay/Casper_Van_Dien/194310"">Casper Van Dien</a>; <a href=""http://www.netflix.com/RoleDisplay/Jerry_Kroll/20031406"">Jerry Kroll</a> and <a href=""http://www.netflix.com/RoleDisplay/Ted_Shackelford/20019410"">Ted Shackelford</a> also star in this taut thriller.",2.6,2005,5100,R,0,2009-10-07 05:06:22
